T,v
4.691300e+03,9.920670e-01
4.691590e+03,9.992020e-01
4.692410e+03,9.945890e-01
4.692460e+03,9.928920e-01
4.692880e+03,9.991610e-01
4.693020e+03,9.920370e-01
4.693460e+03,9.997950e-01
4.694060e+03,9.942730e-01
4.694110e+03,9.924600e-01
4.694580e+03,9.988340e-01
4.694720e+03,9.903060e-01
4.694900e+03,9.994540e-01
4.695700e+03,9.933990e-01
4.695750e+03,9.916200e-01
4.696100e+03,9.991240e-01
4.696370e+03,9.916850e-01
4.696860e+03,9.996680e-01
4.697340e+03,9.923590e-01
4.697880e+03,9.992280e-01
4.698080e+03,9.926760e-01
4.698530e+03,9.996700e-01
4.698960e+03,9.930860e-01
4.699650e+03,9.971210e-01
4.699730e+03,9.918660e-01
4.700010e+03,9.992440e-01
4.700570e+03,9.938630e-01
4.701310e+03,9.961950e-01
4.701390e+03,9.960620e-01
4.702170e+03,9.944560e-01
4.702940e+03,9.960430e-01
4.703490e+03,9.945170e-01
4.705340e+03,9.960950e-01
4.705410e+03,9.918770e-01
4.705780e+03,9.996680e-01
4.707230e+03,9.951400e-01
4.707280e+03,9.917700e-01
4.707490e+03,9.987460e-01
4.709080e+03,9.939040e-01
4.709120e+03,9.842790e-01
4.709210e+03,9.977040e-01
4.710890e+03,9.942940e-01
4.710960e+03,9.783240e-01
4.711020e+03,9.962840e-01
4.712710e+03,9.949350e-01
4.712760e+03,9.767760e-01
4.712780e+03,9.691420e-01
4.712840e+03,9.943830e-01
4.713900e+03,9.957050e-01
4.714510e+03,9.935390e-01
4.714560e+03,9.742900e-01
4.714580e+03,9.567330e-01
4.714670e+03,9.901850e-01
4.714940e+03,9.977220e-01
4.715440e+03,9.934220e-01
4.716070e+03,9.950430e-01
4.716130e+03,9.881170e-01
4.716260e+03,9.960180e-01
4.716330e+03,9.847140e-01
4.716380e+03,9.451230e-01
4.716420e+03,9.830470e-01
4.716500e+03,9.946310e-01
4.716940e+03,9.942410e-01
4.717000e+03,9.894520e-01
4.717180e+03,9.991390e-01
4.717560e+03,9.926110e-01
4.717620e+03,9.939100e-01
4.718060e+03,9.939160e-01
4.718110e+03,9.802430e-01
4.718140e+03,9.459030e-01
4.718150e+03,9.315740e-01
4.718160e+03,9.294430e-01
4.718200e+03,9.775500e-01
4.718310e+03,9.944020e-01
4.718460e+03,9.919670e-01
4.718510e+03,9.919280e-01
4.718750e+03,9.960230e-01
4.719010e+03,9.936760e-01
4.719060e+03,9.909260e-01
4.719340e+03,9.990030e-01
4.719820e+03,9.918840e-01
4.719870e+03,9.735910e-01
4.719900e+03,9.400190e-01
4.719920e+03,9.070120e-01
4.719930e+03,9.119010e-01
4.719960e+03,9.590410e-01
4.719990e+03,9.745720e-01
4.720000e+03,1.000000e+00
4.720010e+03,9.838390e-01
