T,v
4.070490e+03,9.824500e-01
4.070520e+03,9.638050e-01
4.070570e+03,9.912350e-01
4.070730e+03,9.932220e-01
4.070770e+03,9.796120e-01
4.070830e+03,9.945180e-01
4.070890e+03,9.835210e-01
4.070920e+03,9.779030e-01
4.070970e+03,9.889670e-01
4.071020e+03,9.706080e-01
4.071040e+03,9.361460e-01
4.071050e+03,9.068130e-01
4.071060e+03,8.930230e-01
4.071090e+03,9.573680e-01
4.071110e+03,9.674360e-01
4.071130e+03,9.540170e-01
4.071150e+03,9.151900e-01
4.071160e+03,9.087530e-01
4.071190e+03,9.572390e-01
4.071210e+03,9.561130e-01
4.071220e+03,9.473300e-01
4.071230e+03,9.527800e-01
4.071250e+03,9.792620e-01
4.071320e+03,9.917350e-01
4.071360e+03,9.813790e-01
4.071380e+03,9.627740e-01
4.071400e+03,9.739450e-01
4.071440e+03,9.931420e-01
4.071630e+03,9.930450e-01
4.071800e+03,9.940620e-01
4.071840e+03,9.908320e-01
4.071950e+03,9.942830e-01
4.072030e+03,9.835280e-01
4.072070e+03,9.449420e-01
4.072100e+03,9.451650e-01
4.072130e+03,9.779710e-01
4.072190e+03,9.786280e-01
4.072250e+03,9.500060e-01
4.072300e+03,9.705510e-01
4.072340e+03,9.922910e-01
4.072650e+03,9.946920e-01
4.072690e+03,9.802650e-01
4.072750e+03,9.953520e-01
4.072830e+03,9.834360e-01
4.072930e+03,9.975600e-01
4.073050e+03,9.908310e-01
4.073080e+03,9.675010e-01
4.073100e+03,9.759020e-01
4.073140e+03,9.922510e-01
4.073220e+03,9.884610e-01
4.073250e+03,9.801550e-01
4.073310e+03,9.962410e-01
4.073460e+03,9.915750e-01
4.073500e+03,9.817740e-01
4.073540e+03,9.776680e-01
4.073610e+03,9.865700e-01
4.073640e+03,9.743260e-01
4.073670e+03,9.336220e-01
4.073680e+03,9.296540e-01
4.073730e+03,9.816540e-01
4.073910e+03,9.975650e-01
4.074010e+03,9.901370e-01
4.074080e+03,9.886980e-01
4.074110e+03,9.694860e-01
4.074160e+03,9.878880e-01
4.074200e+03,9.725760e-01
4.074230e+03,9.329680e-01
4.074240e+03,9.357320e-01
4.074270e+03,9.762830e-01
4.074320e+03,9.933100e-01
4.074490e+03,9.884030e-01
4.074520e+03,9.634850e-01
4.074540e+03,9.779530e-01
4.074580e+03,9.954970e-01
4.074860e+03,9.949790e-01
4.074900e+03,9.862940e-01
4.074950e+03,9.954220e-01
4.075010e+03,9.763350e-01
4.075070e+03,9.965370e-01
4.075730e+03,9.938230e-01
4.075770e+03,9.832270e-01
4.075830e+03,9.974010e-01
4.076010e+03,9.940520e-01
4.076050e+03,9.760110e-01
4.076100e+03,9.963830e-01
4.076580e+03,9.936610e-01
4.076610e+03,9.763860e-01
4.076630e+03,9.618700e-01
4.076660e+03,9.891220e-01
4.076810e+03,9.984260e-01
4.077060e+03,9.886630e-01
4.077090e+03,9.727740e-01
4.077110e+03,9.403720e-01
4.077120e+03,9.188620e-01
4.077130e+03,9.104550e-01
4.077160e+03,9.555590e-01
4.077190e+03,9.708040e-01
4.077230e+03,9.601520e-01
4.077250e+03,9.350250e-01
4.077260e+03,9.340480e-01
4.077290e+03,9.706610e-01
4.077320e+03,9.687470e-01
4.077340e+03,9.690860e-01
4.077380e+03,9.907950e-01
4.077470e+03,9.903130e-01
4.077500e+03,9.858780e-01
4.077560e+03,9.901590e-01
4.077650e+03,9.796010e-01
4.077690e+03,9.774110e-01
4.077720e+03,9.539270e-01
4.077770e+03,9.900710e-01
4.078020e+03,9.956290e-01
4.078130e+03,9.815040e-01
4.078160e+03,9.513610e-01
4.078180e+03,9.094400e-01
4.078190e+03,9.083070e-01
4.078210e+03,9.405720e-01
4.078230e+03,9.441140e-01
4.078250e+03,9.114270e-01
4.078270e+03,8.644230e-01
4.078280e+03,8.683310e-01
4.078300e+03,9.309540e-01
4.078320e+03,9.638080e-01
4.078350e+03,9.747630e-01
4.078380e+03,9.617280e-01
4.078400e+03,9.253590e-01
4.078410e+03,8.986340e-01
4.078420e+03,8.862070e-01
4.078430e+03,9.025420e-01
4.078450e+03,9.494100e-01
4.078500e+03,9.852650e-01
4.078610e+03,9.922330e-01
4.078710e+03,9.749160e-01
4.078790e+03,9.774690e-01
4.078820e+03,9.453660e-01
4.078830e+03,9.436110e-01
4.078860e+03,9.793520e-01
4.078910e+03,9.907050e-01
4.078960e+03,9.919650e-01
4.079180e+03,9.929440e-01
4.079230e+03,9.798210e-01
4.079250e+03,9.608310e-01
4.079260e+03,9.417270e-01
4.079280e+03,8.800370e-01
4.079290e+03,8.687820e-01
4.079300e+03,8.912570e-01
4.079320e+03,9.500230e-01
4.079340e+03,9.754980e-01
4.079400e+03,9.925310e-01
4.079480e+03,9.883270e-01
4.079510e+03,9.708560e-01
4.079560e+03,9.938600e-01
4.079850e+03,9.934410e-01
4.079890e+03,9.786460e-01
4.079910e+03,9.635710e-01
4.079960e+03,9.923740e-01
4.080030e+03,9.970440e-01
4.080550e+03,9.927000e-01
4.080600e+03,9.765960e-01
4.080620e+03,9.502140e-01
4.080640e+03,8.980620e-01
4.080650e+03,8.956990e-01
4.080670e+03,9.440510e-01
4.080690e+03,9.667550e-01
